date,AT,PM10,PM2.5,RH,SR,Temp,WD,WS,NO2,Ozone
30-09-2018 08:00,30.42,208.75,81.5,58.78,421.85,None,291.8,1.25,126.98,16.25
30-09-2018 09:00,31.9,217.75,71.25,51.95,432.3,None,291.43,1.28,106.48,22.65
30-09-2018 10:00,33.45,196.5,62.25,44.55,437.93,None,288.65,1.3,107.12,28.18
30-09-2018 11:00,34.5,184.75,56.5,38.08,440.68,None,287.65,1.78,154.42,27
30-09-2018 12:00,35.05,199.75,47.5,35.77,439.88,None,287.8,1.8,137.97,25.9
30-09-2018 13:00,35.25,201.5,49.25,32.6,425.83,None,286.12,2.2,112.95,29.12
30-09-2018 14:00,35.02,205.5,38.75,30.22,430.03,None,293.38,2.45,97.38,36.3
30-09-2018 15:00,34.3,214.25,33.75,33.25,406.12,None,285.23,2.2,101.1,42.35
30-09-2018 16:00,32.85,188.25,38.5,39.9,346.43,None,293.2,1.77,103.77,38.3
30-09-2018 17:00,31.63,172.5,35.25,46.23,216.25,None,288.7,1.05,111.95,29.17
30-09-2018 18:00,30.42,153,35.25,50.57,20.15,None,291.15,0.68,103.3,24.08
30-09-2018 19:00,29.68,179.5,54.25,52.75,12.32,None,284.8,0.43,103.6,16.85
30-09-2018 20:00,29.12,243.25,66.75,55.22,12.55,None,282.27,0.38,159.3,15.53
30-09-2018 21:00,28.63,270,71.5,55.83,12.5,None,236.32,0.4,100.25,17.05
30-09-2018 22:00,28.07,237.25,61.75,58.25,12.58,None,258.85,0.35,104.3,17.7
30-09-2018 23:00,27.88,197.5,65.5,58.38,12.53,None,286.67,0.5,106.48,17.38
01-10-2018 00:00,27.2,185.5,67.75,62.33,12.55,None,287.2,0.3,88.23,18.9
01-10-2018 01:00,26.85,174.5,59.25,64.12,12.38,None,279.58,0.3,74.45,18.7
01-10-2018 02:00,25.6,149,61.25,68.12,12.38,None,250.3,0.3,72.3,16
01-10-2018 03:00,25.03,209.25,81.25,70.93,12.55,None,252.75,0.3,130.37,15.28
01-10-2018 04:00,24.75,194.25,76,72.7,12.55,None,249.5,0.3,80.77,15.6
01-10-2018 05:00,24.75,186.5,79.25,73.12,12.83,None,233.55,0.3,85.83,15.7
01-10-2018 06:00,25.2,222.75,86.25,72.6,177.35,None,284.3,0.3,100.75,14.6
01-10-2018 07:00,29.25,236.5,79.5,62.57,394.47,None,280.05,0.38,112.73,16.33
01-10-2018 08:00,31.45,273.75,80.5,50.82,419.15,None,290.28,0.92,121.82,18.32
01-10-2018 09:00,33.17,218.5,68.25,45.78,429.12,None,284.43,0.78,121.88,28.43
01-10-2018 10:00,34.6,192.75,61.25,40.25,434.73,None,274.45,0.85,146.4,33.7
01-10-2018 11:00,35.8,206.25,57.25,37.15,436.8,None,277.6,1.08,148.18,32.8
01-10-2018 12:00,36.42,217.75,60.75,36.12,435.63,None,274.25,1.08,146.35,31.4
01-10-2018 13:00,36.2,206.75,59.75,35.15,423.83,None,286.42,1.43,115.4,45.15
01-10-2018 14:00,36.4,219.25,58.5,34.95,423.88,None,281.72,1.25,127.58,52.25
01-10-2018 15:00,35.9,241,57,35.5,416.7,None,292.5,1.6,105.6,70.2
01-10-2018 16:00,None,None,None,None,None,None,None,None,None,None
01-10-2018 17:00,None,None,None,None,None,None,None,None,None,None
01-10-2018 18:00,None,None,None,None,None,None,None,None,None,None
01-10-2018 19:00,None,None,None,None,None,None,None,None,None,None
01-10-2018 20:00,None,None,None,None,None,None,None,None,None,None
01-10-2018 21:00,None,None,None,None,None,None,None,None,None,None
01-10-2018 22:00,None,None,None,None,None,None,None,None,None,None
01-10-2018 23:00,None,None,None,None,None,None,None,None,None,None
02-10-2018 00:00,None,None,None,None,None,None,None,None,None,None
02-10-2018 01:00,None,None,None,None,None,None,None,None,None,None
02-10-2018 02:00,None,None,None,None,None,None,None,None,None,None
02-10-2018 03:00,None,None,None,None,None,None,None,None,None,None
02-10-2018 04:00,None,None,None,None,None,None,None,None,None,None
02-10-2018 05:00,None,None,None,None,None,None,None,None,None,None
02-10-2018 06:00,None,None,None,None,None,None,None,None,None,None
02-10-2018 07:00,None,None,None,None,None,None,None,None,None,None
02-10-2018 08:00,None,None,None,None,None,None,None,None,None,None
02-10-2018 09:00,None,None,None,None,None,None,None,None,None,None
02-10-2018 10:00,None,None,None,None,None,None,None,None,None,None
02-10-2018 11:00,None,None,None,None,None,None,None,None,None,None
02-10-2018 12:00,None,None,None,None,None,None,None,None,None,None
02-10-2018 13:00,37.07,241,57,35.2,419.7,None,273.38,1.2,None,None
02-10-2018 14:00,37.12,202,72,34.35,421.25,None,256.8,1.22,86.95,None
02-10-2018 15:00,36.25,194.5,66.75,34.85,393.75,None,274.42,0.97,92.1,None
02-10-2018 16:00,34.9,171.25,49.75,36.88,345.32,None,250.6,0.75,79.52,None
02-10-2018 17:00,33.18,183.5,46,40.33,159.4,None,224.4,0.38,96.67,None
02-10-2018 18:00,31.72,227.75,48.5,41.7,17.5,None,149.17,0.3,100.12,None
02-10-2018 19:00,30.53,264.5,67,47.85,12.72,None,244.22,0.43,122.45,None
02-10-2018 20:00,29.8,355,87.75,50.6,12.73,None,259.7,0.48,106.62,None
02-10-2018 21:00,28.35,323.25,54.25,51.15,12.7,None,267.88,0.3,102.95,None
02-10-2018 22:00,30.68,257,55,46.08,123.95,None,228.25,0.35,97.3,None
02-10-2018 23:00,32.32,212.5,46,40.9,52.85,None,199.45,0.33,102.32,None
03-10-2018 00:00,31.05,229.25,53.5,44.85,12.75,None,181.3,0.3,114.5,None
03-10-2018 01:00,30.25,333.5,89,49.9,12.78,None,258.82,0.58,115.27,None
03-10-2018 02:00,29.07,329,63.25,50.35,12.73,None,270.23,0.33,101.1,None
03-10-2018 03:00,27.9,337.75,60.75,51.9,12.6,None,251.63,0.3,101.48,None
03-10-2018 04:00,None,None,None,None,None,None,None,None,None,None
03-10-2018 05:00,None,None,None,None,None,None,None,None,None,None
03-10-2018 06:00,None,None,None,None,None,None,None,None,None,None
03-10-2018 07:00,None,None,None,None,None,None,None,None,None,None
03-10-2018 08:00,None,None,None,None,None,None,None,None,None,None
03-10-2018 09:00,None,None,None,None,None,None,None,None,None,None
03-10-2018 10:00,None,None,None,None,None,None,None,None,None,None
03-10-2018 11:00,None,None,None,None,None,None,None,None,None,None
03-10-2018 12:00,38.42,287,None,26.9,428.05,None,267.7,0.55,None,14.05
03-10-2018 13:00,38.15,263.5,None,26.3,415.83,None,274.92,0.95,123.85,24.62
03-10-2018 14:00,37.97,196,55,26.72,415.5,None,255.4,0.78,135,33.42
03-10-2018 15:00,36.9,211.25,54.5,25.58,390.53,None,291.08,0.92,148.55,34.7
03-10-2018 16:00,35.5,244.75,58.5,30.55,348.25,None,186.7,0.5,119.2,65.5
03-10-2018 17:00,33.52,282.5,70,37.55,192.78,None,144.73,0.4,137.12,41.37
03-10-2018 18:00,32.18,271,59,41.65,16.17,None,98.35,0.38,150.45,21.2
03-10-2018 19:00,31.38,329.25,80.5,43.98,12.63,None,97.82,0.48,156.15,23.32
03-10-2018 20:00,30.95,385,94,41.07,12.63,None,166.25,0.6,125.12,32.25
03-10-2018 21:00,29.4,290,58.5,46.5,12.6,None,149.48,0.3,118.75,24.2
03-10-2018 22:00,28.85,455.75,97.75,50.57,12.63,None,197.77,0.3,138.5,46.35
03-10-2018 23:00,28.7,510.5,149,53.95,12.7,None,154.8,0.3,112.3,41.4
04-10-2018 00:00,27.75,403,203,57.85,12.67,None,172,0.3,88.72,20.75
04-10-2018 01:00,27.18,323.5,189.25,60.75,12.72,None,107.62,0.3,82.08,21.75
04-10-2018 02:00,26.4,331.75,194.75,64.45,12.67,None,213.8,0.3,108.75,20.67
04-10-2018 03:00,27,417.25,223.5,63.4,12.65,None,278.8,0.5,78.67,18.88
04-10-2018 04:00,26.62,234.75,125.25,62.88,12.7,None,224.7,0.52,72.83,18.92
04-10-2018 05:00,25.78,240.25,112.75,64.4,12.92,None,106.18,0.3,68.85,16.95
04-10-2018 06:00,25.83,259,132.25,65.03,140.85,None,125.27,0.43,81.82,48.73
04-10-2018 07:00,28.28,294.25,124.75,60.3,379.4,None,206.92,0.3,100.35,64.08
04-10-2018 08:00,32.1,388.25,140.75,50.8,409.88,None,261.92,0.3,126.52,35.2
04-10-2018 09:00,32.82,348.25,153.25,47.6,424.97,None,149.95,1.08,120.42,56.82
04-10-2018 10:00,33.17,339.25,149,46.23,429.83,None,83.1,1.3,92.73,91.4
04-10-2018 11:00,35.95,332.75,137.25,37.33,430,None,194.98,0.85,104.85,72.58
04-10-2018 12:00,37.23,263.75,91.5,33.9,427.5,None,235.02,0.5,132.48,80.4
04-10-2018 13:00,37.68,250.25,84.75,32.12,413.5,None,247.57,0.52,127.9,102.05
04-10-2018 14:00,36.58,242,84,34.93,401.62,None,170.88,0.57,138.05,68.62
04-10-2018 15:00,34.62,293.5,106.75,39.8,364.85,None,162.5,0.45,145.45,133.2
04-10-2018 16:00,33.33,323.25,111.5,39.93,313.55,None,205.03,0.67,122.92,65.22
04-10-2018 17:00,36.18,288.25,107.75,34.65,400.8,None,207.85,0.55,128.88,65.47
04-10-2018 18:00,37.43,259.25,88.5,33,424.5,None,232.45,0.57,113.4,97.82
04-10-2018 19:00,37.65,247.5,81.5,32.55,407.97,None,238.4,0.38,156.5,111.2
04-10-2018 20:00,31.02,274.25,87.75,44.15,106.75,None,160.73,0.43,129.62,32.3
04-10-2018 21:00,28.85,387.5,129.25,47.62,13.13,None,146.05,0.3,174.55,27.32
04-10-2018 22:00,27.88,602.75,178.5,53.25,13.17,None,111.47,0.3,164.68,42.2
04-10-2018 23:00,27.68,626.25,196,55.4,13.23,None,87.62,0.3,157.67,45.4
05-10-2018 00:00,27.15,565,196,57.43,12.95,None,101.9,0.3,139.18,36.1
05-10-2018 01:00,26.2,487.5,180.25,62.12,13.08,None,202.8,0.3,121.45,26.7
05-10-2018 02:00,25.82,539.75,158,64.3,13.05,None,214.28,0.3,147.98,22.05
05-10-2018 03:00,25.45,433.75,156.5,64.55,13.15,None,232.8,0.3,129.43,26
05-10-2018 04:00,25.15,390,164,66.52,13.2,None,67.25,0.3,131.23,28.57
05-10-2018 05:00,25.45,408.25,153.25,66.78,13.33,None,70.3,0.3,118.6,26.65
05-10-2018 06:00,25.8,494,196,67.17,132.15,None,74.7,0.3,112.25,28.62
05-10-2018 07:00,27.97,646.5,275.75,64.57,378.18,None,119.23,0.3,124.85,23.4
05-10-2018 08:00,31.32,609,290.25,52.85,411.45,None,196.5,0.53,121.6,19.35
05-10-2018 09:00,33.28,413.25,168,46.25,423.6,None,171.78,0.4,94.05,23.95
05-10-2018 10:00,35.45,296,119.25,41.07,426.27,None,232.15,0.48,111.2,49.85
05-10-2018 11:00,36.1,245.75,109,37.77,430.7,None,137.42,0.7,58.27,90.92
05-10-2018 12:00,37.15,236.75,102.75,33.35,427.38,None,197.03,0.65,122.98,166.53
05-10-2018 13:00,36.97,238.25,79.25,32.35,414.1,None,214.82,0.87,117.65,86.75
05-10-2018 14:00,36.95,250,84.5,29.13,419.15,None,263.87,1.12,110.4,43.18
05-10-2018 15:00,35.5,207.5,63,30,390.4,None,246.75,0.92,102.93,42.2
05-10-2018 16:00,34,196.25,69.75,31.25,336.18,None,212.88,0.6,110.77,35.88
05-10-2018 17:00,32.35,209.75,79,31.4,188.62,None,166.75,0.33,128,22.15
05-10-2018 18:00,30.68,243.5,83.25,37.57,16.38,None,89.05,0.3,139.62,23.12
05-10-2018 19:00,29.73,315,106.75,44.68,13.1,None,173.4,0.3,144.2,23.07
05-10-2018 20:00,29.07,430.75,158.25,49.35,13.12,None,224.48,0.33,129.47,18.93
05-10-2018 21:00,28.5,244.75,123.75,50.25,13.27,None,201.12,0.3,105.8,16.95
05-10-2018 22:00,27.75,397,113,53.62,13.1,None,276.25,0.33,136.42,16.9
05-10-2018 23:00,27.35,483,131,56.28,13.25,None,257.05,0.3,131.02,19.4
06-10-2018 00:00,26.57,526.5,141.5,59.78,13.15,None,252.48,0.3,120.3,25.32
06-10-2018 01:00,25.5,528.5,143,64.05,13.02,None,233.45,0.3,122,22.03
06-10-2018 02:00,25.18,547.25,131.75,66.25,13.08,None,229.58,0.3,122.07,18.2
06-10-2018 03:00,24.75,384,126,68.9,13.12,None,263.47,0.3,106.25,17.95
06-10-2018 04:00,24.97,349.5,120,67.53,13.08,None,303.12,0.3,96.77,19.57
06-10-2018 05:00,24.52,247.5,92.5,67.6,13.28,None,267.3,0.3,108.53,17
06-10-2018 06:00,24.58,289.75,94,68.42,161.48,None,233.48,0.3,113.75,15.58
06-10-2018 07:00,28.67,313.25,102.5,58.18,391.77,None,285.12,0.43,120.25,16.93
06-10-2018 08:00,30.97,293.25,105.5,49.88,416.38,None,286.62,0.55,122.5,17.22
06-10-2018 09:00,32.9,301.25,110.75,42.38,427.22,None,274.57,0.95,129.95,23.5
06-10-2018 10:00,34.17,270.75,84,37.32,433.28,None,284.2,1.15,140.4,21.93
06-10-2018 11:00,35.45,339.75,78,32.1,434.47,None,274.88,1.1,126.7,28.5
06-10-2018 12:00,36.2,469.25,70.25,29.38,432.35,None,268.88,0.85,121.05,36.6
06-10-2018 13:00,36.53,261.25,46,26.1,417.72,None,261.1,0.95,97.92,51.25
06-10-2018 14:00,35.82,201.75,40,23.97,421.43,None,280.93,1.32,91.32,48.98
06-10-2018 15:00,34.85,216.5,30.5,24.25,389.22,None,273.77,1.22,92.8,48.07
06-10-2018 16:00,33.5,182,33,26.6,340.3,None,262.35,0.85,91.48,42.8
06-10-2018 17:00,32.15,197.25,45.25,32.05,184.05,None,280.48,0.6,115.98,23.33
06-10-2018 18:00,30.62,258.5,50,37.33,15.35,None,265.6,0.43,111.2,18.12
06-10-2018 19:00,29.78,314.25,64.5,40.53,12.9,None,300.33,0.4,106.5,16.57
06-10-2018 20:00,29.07,346.5,73.5,44.93,13.03,None,282.83,0.35,120.4,17.05
06-10-2018 21:00,28.35,376.5,82,48.1,13.2,None,290.88,0.3,131.1,16
06-10-2018 22:00,27.45,462.25,98.75,50.65,13.18,None,269.75,0.3,143.75,15.62
06-10-2018 23:00,27.4,493.25,106.25,47.82,13.23,None,229.38,0.3,110.27,14.45
07-10-2018 00:00,26.5,266.75,85.25,49.05,12.95,None,145.78,0.3,89.12,21.57
07-10-2018 01:00,26.3,271,83.75,49.5,13,None,196.05,0.3,67.45,18.17
07-10-2018 02:00,25.45,239.75,84,53.07,12.9,None,175.67,0.3,109.15,20.17
07-10-2018 03:00,24.78,286.75,82.5,57.3,12.9,None,247.48,0.3,89.3,16.32
07-10-2018 04:00,24.15,293.75,96.75,60.32,13,None,240.5,0.3,101.35,20.15
07-10-2018 05:00,24,352.75,101.75,63.05,13.23,None,241.4,0.3,122,14.1
07-10-2018 06:00,24.53,377.5,111.75,62.38,146.35,None,275.6,0.3,112.4,13.98
07-10-2018 07:00,27.82,360.25,115.5,54.6,385.97,None,286.72,0.3,113.8,17
07-10-2018 08:00,30.9,318.25,108.75,46.88,414.48,None,288.35,0.33,124.52,20.05
07-10-2018 09:00,32.8,303.5,99.75,40.38,425.05,None,274.55,0.68,110.23,32.05
07-10-2018 10:00,34.18,293.75,88,34.93,431.5,None,276.4,0.92,126.98,35.55
07-10-2018 11:00,34.9,300.75,74.25,31.62,435.12,None,275.07,1.15,136.88,33.22
07-10-2018 12:00,35.5,303,74.75,30.35,432.5,None,251.52,1.05,107.07,62.7
07-10-2018 13:00,35.65,272.75,66.5,30.43,418.88,None,269.9,1.05,116.27,72.33
07-10-2018 14:00,35.3,284.75,68,29.9,419.93,None,272.18,1.22,115.23,64.3
07-10-2018 15:00,34.38,266.5,59.75,29.75,389.72,None,279.63,0.75,115.83,62.02
07-10-2018 16:00,33.07,260.5,66,31.2,343.55,None,249.27,0.6,121.67,50.07
07-10-2018 17:00,31.67,266.5,78,33.37,184.87,None,248.33,0.55,118.4,42.37
07-10-2018 18:00,29.85,294.25,78.75,37.35,15.48,None,158.92,0.3,115.45,20.75
07-10-2018 19:00,28.7,425,91,40.33,12.92,None,216.25,0.33,123.1,16.28
07-10-2018 20:00,27.78,635.75,122.75,45.15,13.02,None,226.73,0.3,133.23,15.92
07-10-2018 21:00,27.22,723.5,132,48.97,13.12,None,157.55,0.3,124.2,15.15
07-10-2018 22:00,27.05,667.25,142,50.57,13.05,None,130.75,0.3,110.5,16.78
07-10-2018 23:00,26.65,485,173.25,53.07,13.13,None,123.5,0.3,116.6,15.88
08-10-2018 00:00,25.95,526.25,264.25,53.9,12.97,None,105.35,0.3,101.6,16.47
08-10-2018 01:00,25.08,400.75,202,56.6,12.93,None,150.45,0.3,79.98,18.4
08-10-2018 02:00,24.75,396,217.75,57.65,13.03,None,71.15,0.3,115.05,19.27
08-10-2018 03:00,24.3,421,251.5,57.4,12.92,None,86.7,0.3,81.45,17.47
08-10-2018 04:00,23.95,368,199.25,58.3,13.23,None,97.85,0.3,86.65,18.08
08-10-2018 05:00,23.82,389.5,164.25,59.03,13.25,None,110.67,0.3,89.07,18.03
08-10-2018 06:00,23.87,472.75,169.5,59.73,139.78,None,61.35,0.3,85.8,18.35
08-10-2018 07:00,26.65,457.5,186,55.77,388.47,None,160.25,0.3,100.35,19.08
08-10-2018 08:00,29.68,421.25,196.75,47.82,416.78,None,140,0.45,102.1,81.2
08-10-2018 09:00,32.15,462.25,191.5,42.77,425.75,None,156.4,0.55,106.35,63.65
08-10-2018 10:00,34.88,425.5,154.25,36.37,427.17,None,247.92,0.4,131.5,74.23
08-10-2018 11:00,36.5,356,124.25,29.53,430.12,None,249.8,0.43,132.98,63.32
08-10-2018 12:00,36.5,299.25,88.25,31.47,428.05,None,237.28,0.67,139.98,99.22
08-10-2018 13:00,36.95,363,90.75,29.58,415.78,None,240.58,0.75,131.08,122.8
08-10-2018 14:00,36.75,272.5,78.5,27.42,414.7,None,253.63,0.7,112.3,145.45
08-10-2018 15:00,35.5,245.5,78.25,26.75,388.5,None,274.3,0.65,151,119.4
08-10-2018 16:00,34.23,270.75,77,29.17,345.15,None,229.3,0.33,155.78,99.62
08-10-2018 17:00,32.57,346.5,92.25,37.63,180.12,None,107.23,0.35,165.85,80.85
08-10-2018 18:00,31.1,402.5,111.5,40.5,14.8,None,79.32,0.35,183.4,116.27
08-10-2018 19:00,30.38,459.25,143.5,40.75,12.88,None,77.62,0.38,166.55,77.3
08-10-2018 20:00,29.83,476.75,149,41.45,13.13,None,77.75,0.5,161.52,18.78
08-10-2018 21:00,28.92,441.25,132,43.15,13.08,None,73.03,0.65,149.12,18.8
08-10-2018 22:00,28.28,446.75,129.5,45.12,13.08,None,74.68,0.45,134.72,18.5
08-10-2018 23:00,27.75,423,143,47.88,13.03,None,76.82,0.92,118.45,21.03
09-10-2018 00:00,27.48,397.25,150,48.9,13.03,None,86.1,0.98,78.55,28.68
09-10-2018 01:00,26.75,321.75,134.5,50.93,12.95,None,95.52,1,53.07,32.05
09-10-2018 02:00,26.37,265.5,104.25,51.95,12.8,None,94.27,1.17,130.52,54.93
09-10-2018 03:00,25.8,247,105.25,55.02,12.98,None,78.02,1.1,41.72,58.95
09-10-2018 04:00,25.25,257,122.25,56.65,13.03,None,80.65,1.17,45.07,56.57
09-10-2018 05:00,24.95,255.25,119,57.02,13.2,None,92.85,1.18,63.27,42.28
09-10-2018 06:00,25.3,271.5,122.75,56.2,140.4,None,102.75,1.45,75.33,33.88
09-10-2018 07:00,26.75,296.25,117,54.73,388.77,None,92.05,1.25,83.63,30.78
09-10-2018 08:00,28.9,346.75,120.5,50.2,421.12,None,105.97,1.93,69.65,52.62
09-10-2018 09:00,30.07,365.25,117.25,46.98,436.2,None,105.05,2.93,58.65,76.17
09-10-2018 10:00,32.22,338.75,103,40.62,438.62,None,106.9,2,49.1,110.78
09-10-2018 11:00,33.45,299.25,99.5,37.12,440.22,None,99.1,2.22,60.6,114.68
09-10-2018 12:00,34.4,272.5,81.25,32.65,438.45,None,104.77,2.23,52.45,113.03
09-10-2018 13:00,34.95,215.75,57,31.7,424.45,None,99.25,2.25,56.67,106.52
09-10-2018 14:00,35.22,207.75,55.25,32.2,422.53,None,111.7,1.88,47.15,122.02
09-10-2018 15:00,34.55,197.5,60.5,33.73,396.37,None,99.02,2.05,39.88,145.22
09-10-2018 16:00,33.75,211.75,66.75,35.07,349.45,None,95.1,1.57,53.43,118.75
09-10-2018 17:00,32.82,240.25,71.75,38.45,181.95,None,101.7,0.75,82.43,76.95
09-10-2018 18:00,31.7,283.75,71.25,42.35,14.5,None,91.52,0.45,118.15,25.5
09-10-2018 19:00,30.95,387.75,90,45.32,12.9,None,88.12,0.3,134.73,17.57
09-10-2018 20:00,30.25,527.5,111,49.7,13.13,None,73.85,0.3,137.88,21.2
09-10-2018 21:00,29.5,505.75,133,52.18,13.12,None,74.25,0.48,129.2,19.95
09-10-2018 22:00,28.68,477,152.5,54.97,13.12,None,76.92,0.45,125.05,19.25
09-10-2018 23:00,28.12,485.75,152.5,56.38,13.17,None,78.02,0.93,114.17,19.43
10-10-2018 00:00,30.38,371.75,111,47.18,12.93,None,85.72,0.82,119.62,19.9
10-10-2018 01:00,30.55,483.25,100,47.88,12.98,None,78.32,0.3,135.9,19.55
10-10-2018 02:00,29.9,520.5,123,50.8,13.15,None,75.5,0.48,134.7,20.53
10-10-2018 03:00,29.03,483.25,141,53.98,13.1,None,75.9,0.3,127.88,19.88
10-10-2018 04:00,28.45,487,167.5,55.45,13.15,None,76.72,0.58,119.75,18.82
10-10-2018 05:00,27.78,473.25,185.5,57.25,13.18,None,77.25,1.7,94.32,22.78
10-10-2018 06:00,None,None,None,None,None,None,None,None,None,None
10-10-2018 07:00,None,None,None,None,None,None,None,None,None,None
10-10-2018 08:00,None,None,None,None,None,None,None,None,None,None
10-10-2018 09:00,None,None,None,None,None,None,None,None,None,None
10-10-2018 10:00,30.5,259,91.5,52.6,444.6,None,99.7,4,56.1,42.9
10-10-2018 11:00,31.9,247,92,49.67,442.12,None,104.12,2.82,60.18,45.6
10-10-2018 12:00,32.53,243.25,84.25,46.62,441.88,None,111.02,3.85,42.12,68.92
10-10-2018 13:00,33.25,241.75,67,44.72,428.82,None,99.9,3.15,36.92,81.67
10-10-2018 14:00,33.35,215.25,59.25,42.98,424.5,None,100.58,3.2,33.08,100.52
10-10-2018 15:00,33.15,212.75,63.5,43.1,399.75,None,97.7,2.9,40.05,107.1
10-10-2018 16:00,32.68,220.25,66.75,42.7,355.55,None,89.8,2.23,49.05,102.75
10-10-2018 17:00,31.95,227,72,44.45,180.1,None,98.65,1.47,73.42,80.35
10-10-2018 18:00,31.02,280.5,77.5,48.9,14.37,None,79.8,1.18,106.73,30.48
10-10-2018 19:00,30.45,353.25,93,48.97,12.82,None,80.98,1.08,109.95,21.53
10-10-2018 20:00,29.75,328.75,84.75,49.6,12.95,None,86.12,0.98,108.9,20.5
10-10-2018 21:00,29.15,313.25,73.25,51.72,12.95,None,82.9,1,93.05,24.93
10-10-2018 22:00,28.65,315.75,93.5,54.4,13,None,78.2,0.95,76.62,27.05
10-10-2018 23:00,28.07,333.75,119,58.2,13.05,None,84.5,1.05,54.05,32.72
11-10-2018 00:00,27.58,282.25,124.75,60.88,12.82,None,75.77,1.3,42.65,37.6
11-10-2018 01:00,27.1,246,110.75,62.35,12.82,None,84.83,2.1,30,28.93
11-10-2018 02:00,26.6,215.75,97.25,64.4,12.85,None,100.7,1.77,83.75,53.73
11-10-2018 03:00,25.87,208.25,97.5,67.65,12.85,None,77.88,1.05,26.9,51.27
11-10-2018 04:00,25.63,185.5,100.5,68.9,13,None,80,1.3,31.88,42.3
11-10-2018 05:00,25.47,182,88.5,69.35,13,None,85.95,1.78,43.03,32.78
11-10-2018 06:00,25.22,198.25,93,70.2,125.27,None,81.05,2.02,46,27.12
11-10-2018 07:00,26.05,223.5,95.25,68.4,377.65,None,100.5,2.25,49.15,26.47
11-10-2018 08:00,27.83,294.5,102.75,62.9,417.82,None,107.57,2.33,48.75,34.23
11-10-2018 09:00,30.07,363.5,100.5,55.08,430.35,None,146.88,2,58.33,38.55
11-10-2018 10:00,31.38,261.5,90.5,50.8,433.88,None,158.13,1.8,63.47,48.27
11-10-2018 11:00,33,244.75,99,45,435.55,None,185.83,1.57,77.37,58.57
11-10-2018 12:00,32.72,260,89.25,43.5,419.65,None,165.8,1.45,62.18,81.05
11-10-2018 13:00,25.9,373.75,67,54.68,438.28,None,118.38,3.82,55.82,71.32
11-10-2018 14:00,26.37,640.25,32,46.03,442.82,None,89.42,4.07,49.82,99.77
11-10-2018 15:00,26.92,331,24.75,39.68,421.67,None,86.47,3.88,45.43,83.37
11-10-2018 16:00,26.55,224.25,23.75,39.77,374.72,None,88.42,3.23,55.62,35.25
11-10-2018 17:00,26.35,168,30,37.7,190.45,None,88.1,2.8,58.75,31.7
11-10-2018 18:00,25.28,124.5,24.75,40.62,14.5,None,97.7,1.97,61.07,27.98
11-10-2018 19:00,24.57,125.75,26,44.3,13.07,None,102.87,2.15,61.95,22.43
11-10-2018 20:00,24.05,117.25,25.75,47.55,13.27,None,125.95,1.08,63.95,18.15
11-10-2018 21:00,23.92,130.25,39.25,49.18,13.2,None,137.03,1.27,66.32,14.42
11-10-2018 22:00,23.42,159.25,54,51.52,13.28,None,120.9,0.65,66.65,14.03
11-10-2018 23:00,21.25,156.25,51,58.02,13.25,None,89.17,0.75,51.18,24.12
12-10-2018 00:00,20.8,149.5,51.25,59.55,13.07,None,183.78,0.33,47,15.85
12-10-2018 01:00,20.62,173,48.75,59.18,13.08,None,134.1,0.38,50.95,19.2
12-10-2018 02:00,20.37,111.25,37.25,59.82,13.1,None,66.2,0.62,55.2,15.85
12-10-2018 03:00,20,81.5,32.25,61.2,13.1,None,62.22,0.45,56.3,15.28
12-10-2018 04:00,19.85,102,35.25,62.73,13.25,None,106.45,0.3,51.15,17.25
12-10-2018 05:00,19.95,149,44,62.05,13.25,None,83.3,0.33,58.6,17.72
12-10-2018 06:00,20.1,171.75,54,61.53,139.15,None,81.98,0.3,59.2,18.23
12-10-2018 07:00,22.82,183.25,66.5,55.12,403.28,None,95.53,0.3,67.35,19
12-10-2018 08:00,26.6,245.25,68.75,46.55,428.62,None,179.6,0.35,77.55,24.4
12-10-2018 09:00,30.23,307.75,76.5,39.27,433.4,None,189,0.35,103.17,None
12-10-2018 10:00,31.82,340.75,91,35.2,438.1,None,247.62,0.43,126.02,None
12-10-2018 11:00,33.3,291.25,80.5,34.15,438.35,None,207.33,0.6,106.27,141.5
12-10-2018 12:00,33.73,212.5,66.75,33.18,438.12,None,243.85,0.65,108.9,102.85
12-10-2018 13:00,34,195.5,65,29.5,424.03,None,222.27,0.83,87.62,43.6
12-10-2018 14:00,33.22,185.75,60.25,26.35,427.58,None,252.35,1.05,87.33,35.67
12-10-2018 15:00,32.15,191,55.25,27.62,397.85,None,271.38,0.62,131.03,43.9
12-10-2018 16:00,30.92,199.25,61.25,30.52,354.4,None,269.83,0.78,134.05,24.63
12-10-2018 17:00,29.55,206.5,72.25,32.02,183.18,None,176.67,0.35,134.13,10.8
12-10-2018 18:00,28.1,260.75,65,33.45,14.1,None,165.75,0.3,122.8,7.15
12-10-2018 19:00,27.22,350.25,92.5,36.48,13,None,181.85,0.3,119.45,4.5
12-10-2018 20:00,26.27,409,138,38.9,13.1,None,137.78,0.3,137.65,3.72
12-10-2018 21:00,25.2,465.5,205.75,42.35,13.23,None,122.98,0.3,122.47,2.95
12-10-2018 22:00,24.47,453,168.75,43.85,13.08,None,72.55,0.3,121.88,4.83
12-10-2018 23:00,23.75,514.75,157.25,46.38,13.03,None,61.78,0.3,129.28,8.55
13-10-2018 00:00,22.83,530.25,172,50.27,13.03,None,102.88,0.3,112.05,17.4
